sender,receiver,amount,timestamp,location,type,hour,location_encoded,type_encoded,anomaly,ml_flag
user_39,user_62,50287.5,2026-02-06 22:11:46.487495,Kano,deposit,22,2,0,1,NORMAL
user_29,user_40,18191.32,2026-03-19 16:33:46.487495,Kano,withdrawal,16,2,2,1,NORMAL
user_11,user_14,25315.05,2026-02-22 12:12:46.487495,Ibadan,deposit,12,1,0,1,NORMAL
user_44,user_63,55494.49,2026-01-20 21:05:46.487495,Lagos,withdrawal,21,3,2,1,NORMAL
user_44,user_21,51071.7,2026-01-17 07:54:46.487495,Kano,deposit,7,2,0,1,NORMAL
user_10,user_42,39010.39,2026-02-21 11:06:46.487495,Ibadan,withdrawal,11,1,2,1,NORMAL
user_26,user_38,53598.63,2026-03-10 22:29:46.487495,Abuja,deposit,22,0,0,1,NORMAL
user_7,user_40,114366.29,2026-03-24 22:57:46.487495,Port Harcourt,deposit,22,4,0,1,NORMAL
user_16,user_53,23068.96,2026-02-01 05:18:46.487495,Abuja,deposit,5,0,0,1,NORMAL
user_11,user_32,179160.94,2026-01-24 13:41:46.487495,Ibadan,transfer,13,1,1,1,NORMAL
user_23,user_35,138107.85,2026-03-20 09:59:46.487495,Ibadan,deposit,9,1,0,1,NORMAL
user_26,user_60,402012.92,2026-03-04 22:27:46.487495,Lagos,deposit,22,3,0,1,NORMAL
user_41,user_67,173056.03,2026-01-30 02:59:46.487495,Port Harcourt,transfer,2,4,1,1,NORMAL
user_22,user_51,81839.88,2026-02-19 09:27:46.487495,Ibadan,transfer,9,1,1,1,NORMAL
user_19,user_58,166121.49,2026-01-16 01:23:46.487495,Ibadan,deposit,1,1,0,1,NORMAL
user_29,user_9,168980.5,2026-01-21 19:00:46.487495,Port Harcourt,deposit,19,4,0,1,NORMAL
user_10,user_59,127894.79,2026-02-19 19:47:46.487495,Lagos,withdrawal,19,3,2,1,NORMAL
user_49,user_46,1383035.22,2026-03-11 19:09:46.487495,Abuja,deposit,19,0,0,-1,ANOMALY
user_38,user_27,1176803.06,2026-03-13 17:55:46.487495,Ibadan,withdrawal,17,1,2,1,NORMAL
user_20,user_46,120655.84,2026-03-10 02:58:46.487495,Kano,transfer,2,2,1,1,NORMAL
user_49,user_4,1434554.07,2026-01-23 11:02:46.487495,Lagos,deposit,11,3,0,1,NORMAL
user_21,user_24,83708.67,2026-02-01 19:56:46.487495,Ibadan,transfer,19,1,1,1,NORMAL
user_38,user_53,61569.75,2026-03-21 13:39:46.487495,Kano,withdrawal,13,2,2,1,NORMAL
user_31,user_61,80529.26,2026-03-23 07:07:46.487495,Ibadan,deposit,7,1,0,1,NORMAL
user_37,user_33,34523.62,2026-03-11 05:23:46.487495,Port Harcourt,withdrawal,5,4,2,1,NORMAL
user_31,user_9,190891.29,2026-02-03 13:12:46.487495,Lagos,transfer,13,3,1,1,NORMAL
user_17,user_52,109199.8,2026-03-09 06:01:46.487495,Lagos,transfer,6,3,1,1,NORMAL
user_28,user_18,998670.29,2026-03-25 15:32:46.487495,Abuja,deposit,15,0,0,1,NORMAL
user_22,user_59,174904.51,2026-03-20 16:27:46.487495,Port Harcourt,deposit,16,4,0,1,NORMAL
user_13,user_35,466865.38,2026-01-17 19:20:46.487495,Port Harcourt,deposit,19,4,0,1,NORMAL
user_23,user_21,44085.82,2026-01-20 22:42:46.487495,Abuja,deposit,22,0,0,1,NORMAL
user_32,user_38,142590.3,2026-02-12 03:39:46.487495,Lagos,transfer,3,3,1,1,NORMAL
user_44,user_9,960401.6,2026-01-29 22:13:46.487495,Abuja,deposit,22,0,0,-1,ANOMALY
user_1,user_22,171042.79,2026-03-19 09:25:46.487495,Lagos,transfer,9,3,1,1,NORMAL
user_21,user_31,56939.95,2026-03-07 19:21:46.487495,Kano,deposit,19,2,0,1,NORMAL
user_9,user_67,127677.35,2026-03-24 07:17:46.487495,Port Harcourt,withdrawal,7,4,2,1,NORMAL
user_5,user_37,47446.23,2026-02-22 09:18:46.487495,Port Harcourt,deposit,9,4,0,1,NORMAL
user_5,user_70,188411.01,2026-02-08 11:22:46.487495,Kano,withdrawal,11,2,2,1,NORMAL
user_10,user_25,517427.52,2026-03-14 01:34:46.487495,Port Harcourt,withdrawal,1,4,2,1,NORMAL
user_21,user_43,54854.05,2026-01-18 08:23:46.487495,Lagos,deposit,8,3,0,1,NORMAL
user_12,user_11,904929.52,2026-01-17 02:24:46.487495,Ibadan,withdrawal,2,1,2,1,NORMAL
user_26,user_48,125089.04,2026-02-23 17:19:46.487495,Ibadan,transfer,17,1,1,1,NORMAL
user_40,user_19,52024.35,2026-01-17 03:20:46.487495,Port Harcourt,deposit,3,4,0,1,NORMAL
user_23,user_68,1880.56,2026-03-01 23:01:46.487495,Ibadan,deposit,23,1,0,1,NORMAL
user_6,user_11,77186.23,2026-03-09 04:15:46.487495,Abuja,deposit,4,0,0,1,NORMAL
user_10,user_44,4923.16,2026-03-20 07:00:46.487495,Lagos,deposit,7,3,0,1,NORMAL
user_34,user_65,75092.16,2026-03-24 05:52:46.487495,Ibadan,deposit,5,1,0,1,NORMAL
user_6,user_58,56080.29,2026-03-15 06:35:46.487495,Abuja,transfer,6,0,1,1,NORMAL
user_26,user_57,136088.43,2026-02-09 22:18:46.487495,Ibadan,deposit,22,1,0,1,NORMAL
user_11,user_49,1479648.64,2026-02-19 16:48:46.487495,Lagos,withdrawal,16,3,2,1,NORMAL
user_9,user_40,1765764.51,2026-02-15 06:47:46.487495,Ibadan,withdrawal,6,1,2,-1,ANOMALY
user_30,user_21,127472.59,2026-03-10 00:52:46.487495,Lagos,transfer,0,3,1,1,NORMAL
user_13,user_67,78558.64,2026-03-15 07:01:46.487495,Kano,withdrawal,7,2,2,1,NORMAL
user_28,user_2,543317.62,2026-03-20 12:55:46.487495,Abuja,deposit,12,0,0,1,NORMAL
user_27,user_17,69106.2,2026-03-18 18:38:46.487495,Port Harcourt,transfer,18,4,1,1,NORMAL
user_8,user_10,109270.04,2026-02-11 03:03:46.487495,Abuja,deposit,3,0,0,1,NORMAL
user_47,user_50,125150.78,2026-03-14 08:17:46.487495,Port Harcourt,withdrawal,8,4,2,1,NORMAL
user_21,user_63,166362.89,2026-01-24 17:44:46.487495,Lagos,deposit,17,3,0,1,NORMAL
user_10,user_41,58091.02,2026-03-07 19:11:46.487495,Ibadan,withdrawal,19,1,2,1,NORMAL
user_4,user_49,1914040.36,2026-03-06 13:52:46.487495,Ibadan,deposit,13,1,0,-1,ANOMALY
user_11,user_1,97961.13,2026-03-22 03:22:46.487495,Kano,deposit,3,2,0,1,NORMAL
user_46,user_65,30252.73,2026-03-10 06:43:46.487495,Port Harcourt,deposit,6,4,0,1,NORMAL
user_0,user_39,95161.44,2026-03-02 17:27:46.492456,Kano,withdrawal,17,2,2,1,NORMAL
user_17,user_42,1219405.32,2026-01-18 13:34:46.492456,Kano,withdrawal,13,2,2,1,NORMAL
user_4,user_26,109506.62,2026-01-31 23:17:46.492456,Abuja,deposit,23,0,0,1,NORMAL
user_39,user_69,90029.76,2026-03-15 12:58:46.492456,Port Harcourt,deposit,12,4,0,1,NORMAL
user_24,user_35,182851.23,2026-03-08 08:01:46.492456,Kano,withdrawal,8,2,2,1,NORMAL
user_40,user_17,121652.8,2026-02-28 13:36:46.492456,Port Harcourt,transfer,13,4,1,1,NORMAL
user_43,user_67,16926.72,2026-03-25 14:57:46.492456,Lagos,transfer,14,3,1,1,NORMAL
user_23,user_60,93499.59,2026-03-09 08:39:46.492456,Ibadan,transfer,8,1,1,1,NORMAL
user_41,user_65,171637.48,2026-02-05 14:17:46.492456,Port Harcourt,transfer,14,4,1,1,NORMAL
user_7,user_11,49288.68,2026-03-14 14:33:46.492456,Port Harcourt,deposit,14,4,0,1,NORMAL
user_41,user_52,68359.13,2026-02-16 11:42:46.492456,Port Harcourt,deposit,11,4,0,1,NORMAL
user_28,user_4,197729.75,2026-02-12 09:55:46.492456,Lagos,deposit,9,3,0,1,NORMAL
user_43,user_36,171331.51,2026-03-06 17:48:46.492456,Kano,deposit,17,2,0,1,NORMAL
user_8,user_51,199101.46,2026-02-23 02:03:46.492456,Port Harcourt,deposit,2,4,0,1,NORMAL
user_19,user_7,91195.55,2026-02-08 23:32:46.492456,Port Harcourt,transfer,23,4,1,1,NORMAL
user_48,user_52,764038.38,2026-03-09 15:19:46.492456,Ibadan,withdrawal,15,1,2,1,NORMAL
user_39,user_56,140821.41,2026-02-18 05:17:46.492456,Abuja,deposit,5,0,0,1,NORMAL
user_8,user_24,81375.37,2026-02-02 18:24:46.492456,Port Harcourt,deposit,18,4,0,1,NORMAL
user_0,user_17,89958.49,2026-03-11 16:20:46.492456,Abuja,withdrawal,16,0,2,1,NORMAL
user_48,user_21,56463.67,2026-03-25 22:59:46.492456,Port Harcourt,withdrawal,22,4,2,1,NORMAL
user_22,user_28,49387.89,2026-03-02 04:17:46.492456,Kano,transfer,4,2,1,1,NORMAL
user_36,user_4,158601.43,2026-03-13 22:05:46.492456,Port Harcourt,deposit,22,4,0,1,NORMAL
user_23,user_51,30800.24,2026-03-07 01:55:46.492456,Port Harcourt,deposit,1,4,0,1,NORMAL
user_42,user_46,37863.64,2026-01-21 18:35:46.492456,Abuja,withdrawal,18,0,2,1,NORMAL
user_25,user_42,721802.69,2026-01-18 12:06:46.492456,Ibadan,transfer,12,1,1,1,NORMAL
user_43,user_3,116023.43,2026-03-17 09:50:46.492456,Ibadan,withdrawal,9,1,2,1,NORMAL
user_44,user_23,198488.36,2026-02-02 02:05:46.492456,Port Harcourt,withdrawal,2,4,2,1,NORMAL
user_5,user_17,139888.62,2026-03-08 00:41:46.492456,Port Harcourt,deposit,0,4,0,1,NORMAL
user_24,user_40,133755.76,2026-02-15 07:37:46.492456,Kano,withdrawal,7,2,2,1,NORMAL
user_42,user_5,97485.22,2026-02-11 11:56:46.492456,Abuja,deposit,11,0,0,1,NORMAL
user_39,user_61,141781.31,2026-02-22 18:02:46.492456,Kano,transfer,18,2,1,1,NORMAL
user_33,user_26,346152.08,2026-02-23 19:23:46.492456,Kano,transfer,19,2,1,1,NORMAL
user_48,user_26,110609.51,2026-03-14 17:51:46.492456,Port Harcourt,withdrawal,17,4,2,1,NORMAL
user_33,user_51,52107.67,2026-02-05 02:47:46.492456,Abuja,deposit,2,0,0,1,NORMAL
user_30,user_69,22727.17,2026-03-12 19:31:46.492456,Abuja,deposit,19,0,0,1,NORMAL
user_10,user_53,157297.4,2026-03-18 17:19:46.492456,Lagos,deposit,17,3,0,1,NORMAL
user_2,user_20,161802.25,2026-03-11 16:08:46.492456,Kano,withdrawal,16,2,2,1,NORMAL
user_18,user_23,119078.95,2026-01-31 20:07:46.492456,Lagos,transfer,20,3,1,1,NORMAL
user_21,user_69,105324.84,2026-03-24 09:49:46.492456,Lagos,deposit,9,3,0,1,NORMAL
user_48,user_34,125417.57,2026-01-17 03:59:46.492456,Ibadan,withdrawal,3,1,2,1,NORMAL
user_28,user_63,107909.95,2026-02-06 01:58:46.492456,Kano,deposit,1,2,0,1,NORMAL
user_29,user_69,72211.56,2026-03-25 05:20:46.492456,Port Harcourt,deposit,5,4,0,1,NORMAL
user_30,user_0,21340.33,2026-03-14 08:45:46.492456,Lagos,deposit,8,3,0,1,NORMAL
user_24,user_61,1295.84,2026-02-07 17:40:46.492456,Kano,withdrawal,17,2,2,1,NORMAL
user_5,user_17,72320.75,2026-03-20 17:42:46.492456,Port Harcourt,transfer,17,4,1,1,NORMAL
user_35,user_23,66748.7,2026-02-22 05:33:46.492456,Port Harcourt,withdrawal,5,4,2,1,NORMAL
user_43,user_14,65994.77,2026-03-12 21:39:46.492456,Kano,transfer,21,2,1,1,NORMAL
user_3,user_3,97832.95,2026-02-25 06:24:46.492456,Ibadan,transfer,6,1,1,1,NORMAL
user_13,user_8,60942.18,2026-02-14 08:29:46.492456,Kano,transfer,8,2,1,1,NORMAL
user_39,user_65,104457.35,2026-02-07 03:45:46.492456,Lagos,transfer,3,3,1,1,NORMAL
user_4,user_5,146758.88,2026-02-18 12:05:46.492456,Kano,deposit,12,2,0,1,NORMAL
user_12,user_32,1453333.48,2026-03-12 11:46:46.492456,Ibadan,deposit,11,1,0,1,NORMAL
user_43,user_1,169877.61,2026-02-04 14:50:46.492456,Ibadan,withdrawal,14,1,2,1,NORMAL
user_1,user_30,127585.97,2026-03-09 09:46:46.492456,Port Harcourt,transfer,9,4,1,1,NORMAL
user_49,user_36,35299.37,2026-02-28 16:03:46.492456,Lagos,withdrawal,16,3,2,1,NORMAL
user_24,user_24,158631.92,2026-01-17 22:52:46.492456,Port Harcourt,deposit,22,4,0,1,NORMAL
user_13,user_25,77359.35,2026-02-25 15:09:46.492456,Abuja,deposit,15,0,0,1,NORMAL
user_16,user_52,141071.1,2026-03-04 13:33:46.492456,Abuja,deposit,13,0,0,1,NORMAL
user_40,user_27,8716.73,2026-02-09 04:38:46.497453,Kano,deposit,4,2,0,1,NORMAL
user_43,user_33,166378.44,2026-02-06 02:17:46.497453,Port Harcourt,deposit,2,4,0,1,NORMAL
user_11,user_51,182451.95,2026-02-18 16:12:46.497453,Ibadan,withdrawal,16,1,2,1,NORMAL
user_30,user_38,55744.29,2026-01-28 15:15:46.497453,Abuja,withdrawal,15,0,2,1,NORMAL
user_29,user_44,138438.96,2026-03-05 05:06:46.497453,Ibadan,deposit,5,1,0,1,NORMAL
user_39,user_15,61123.6,2026-02-10 05:34:46.497453,Ibadan,withdrawal,5,1,2,1,NORMAL
user_43,user_69,63632.4,2026-01-24 14:03:46.497453,Abuja,deposit,14,0,0,1,NORMAL
user_12,user_67,51339.09,2026-02-11 10:38:46.497453,Ibadan,deposit,10,1,0,1,NORMAL
user_9,user_13,62330.3,2026-03-20 15:17:46.497453,Ibadan,withdrawal,15,1,2,1,NORMAL
user_8,user_24,99289.23,2026-01-27 13:11:46.497453,Ibadan,transfer,13,1,1,1,NORMAL
user_45,user_38,21293.51,2026-01-22 06:26:46.497453,Lagos,deposit,6,3,0,1,NORMAL
user_28,user_59,25282.97,2026-02-21 23:37:46.497453,Lagos,deposit,23,3,0,1,NORMAL
user_44,user_46,111464.96,2026-02-21 12:44:46.497453,Port Harcourt,withdrawal,12,4,2,1,NORMAL
user_40,user_5,50588.13,2026-03-12 11:56:46.497453,Kano,withdrawal,11,2,2,1,NORMAL
user_47,user_69,59832.12,2026-03-15 18:06:46.497453,Abuja,deposit,18,0,0,1,NORMAL
user_42,user_39,53981.69,2026-02-25 05:01:46.497453,Port Harcourt,deposit,5,4,0,1,NORMAL
user_0,user_28,118984.81,2026-03-01 00:56:46.497453,Abuja,withdrawal,0,0,2,1,NORMAL
user_9,user_50,121304.22,2026-02-21 00:26:46.497453,Abuja,deposit,0,0,0,1,NORMAL
user_32,user_12,174109.94,2026-02-12 18:27:46.497453,Lagos,withdrawal,18,3,2,1,NORMAL
user_18,user_13,835669.16,2026-02-24 19:15:46.497453,Kano,transfer,19,2,1,1,NORMAL
user_1,user_49,162135.26,2026-03-02 11:35:46.497453,Kano,deposit,11,2,0,1,NORMAL
user_2,user_38,38905.07,2026-01-16 15:09:46.497453,Abuja,withdrawal,15,0,2,1,NORMAL
user_6,user_29,154271.5,2026-03-03 18:44:46.497453,Ibadan,deposit,18,1,0,1,NORMAL
user_20,user_50,127926.4,2026-02-28 00:56:46.497453,Port Harcourt,deposit,0,4,0,1,NORMAL
user_2,user_8,178462.02,2026-03-20 05:58:46.497453,Ibadan,deposit,5,1,0,1,NORMAL
user_49,user_65,689018.15,2026-01-19 06:02:46.497453,Ibadan,withdrawal,6,1,2,1,NORMAL
user_11,user_26,14685.49,2026-03-01 13:44:46.497453,Kano,deposit,13,2,0,1,NORMAL
user_4,user_17,169018.97,2026-03-12 02:46:46.497453,Kano,deposit,2,2,0,1,NORMAL
user_13,user_23,16521.64,2026-03-20 18:10:46.497453,Port Harcourt,transfer,18,4,1,1,NORMAL
user_9,user_40,114168.05,2026-03-07 08:54:46.497453,Abuja,transfer,8,0,1,1,NORMAL
user_17,user_38,111996.84,2026-02-22 02:36:46.497453,Ibadan,withdrawal,2,1,2,1,NORMAL
user_12,user_2,17968.26,2026-03-09 12:33:46.497453,Ibadan,transfer,12,1,1,1,NORMAL
user_43,user_43,85245.11,2026-02-10 04:38:46.497453,Port Harcourt,transfer,4,4,1,1,NORMAL
user_26,user_39,150975.53,2026-02-04 10:13:46.497453,Ibadan,deposit,10,1,0,1,NORMAL
user_14,user_28,157122.21,2026-02-20 05:29:46.497453,Lagos,transfer,5,3,1,1,NORMAL
user_26,user_51,1559332.44,2026-03-14 21:33:46.497453,Abuja,transfer,21,0,1,-1,ANOMALY
user_16,user_55,96317.61,2026-03-02 03:20:46.497453,Kano,withdrawal,3,2,2,1,NORMAL
user_21,user_58,42427.82,2026-03-03 09:45:46.497453,Abuja,deposit,9,0,0,1,NORMAL
user_26,user_44,1790557.02,2026-02-08 01:23:46.497453,Ibadan,transfer,1,1,1,-1,ANOMALY
user_25,user_64,677375.99,2026-03-01 05:58:46.497453,Port Harcourt,deposit,5,4,0,1,NORMAL
user_21,user_48,33712.91,2026-02-02 02:59:46.497453,Port Harcourt,transfer,2,4,1,1,NORMAL
user_30,user_6,76149.88,2026-02-04 06:15:46.497453,Port Harcourt,transfer,6,4,1,1,NORMAL
user_1,user_25,99355.91,2026-03-03 18:13:46.497453,Lagos,withdrawal,18,3,2,1,NORMAL
user_45,user_15,6586.38,2026-01-24 11:09:46.497453,Kano,withdrawal,11,2,2,1,NORMAL
user_21,user_47,92443.06,2026-03-10 02:05:46.497453,Kano,transfer,2,2,1,1,NORMAL
user_26,user_31,39682.1,2026-02-27 04:38:46.497453,Ibadan,transfer,4,1,1,1,NORMAL
user_21,user_4,43838.56,2026-01-17 15:32:46.497453,Lagos,transfer,15,3,1,1,NORMAL
user_36,user_33,64621.79,2026-02-09 00:28:46.497453,Lagos,deposit,0,3,0,1,NORMAL
user_35,user_29,128788.06,2026-02-21 14:30:46.497453,Kano,withdrawal,14,2,2,1,NORMAL
user_24,user_17,153372.37,2026-02-24 15:36:46.497453,Lagos,deposit,15,3,0,1,NORMAL
user_1,user_53,123436.17,2026-02-20 23:00:46.497453,Port Harcourt,transfer,23,4,1,1,NORMAL
user_46,user_58,28232.58,2026-01-19 12:02:46.497453,Abuja,withdrawal,12,0,2,1,NORMAL
user_31,user_53,59559.5,2026-03-05 15:07:46.497453,Ibadan,deposit,15,1,0,1,NORMAL
user_45,user_35,69536.23,2026-03-01 05:53:46.497453,Kano,transfer,5,2,1,1,NORMAL
user_10,user_1,115687.97,2026-03-14 05:15:46.497453,Abuja,transfer,5,0,1,1,NORMAL
user_38,user_46,133033.68,2026-03-22 16:38:46.497453,Kano,withdrawal,16,2,2,1,NORMAL
user_26,user_66,143075.01,2026-02-19 13:08:46.497453,Lagos,deposit,13,3,0,1,NORMAL
user_16,user_5,20586.66,2026-02-23 21:32:46.497453,Abuja,deposit,21,0,0,1,NORMAL
user_15,user_64,1860816.85,2026-02-24 11:08:46.497453,Ibadan,deposit,11,1,0,-1,ANOMALY
user_32,user_48,183480.76,2026-03-19 15:04:46.497453,Kano,withdrawal,15,2,2,1,NORMAL
user_14,user_56,702399.26,2026-03-12 02:36:46.497453,Port Harcourt,withdrawal,2,4,2,1,NORMAL
user_4,user_39,194119.75,2026-01-25 03:48:46.502450,Port Harcourt,transfer,3,4,1,1,NORMAL
user_19,user_20,35355.21,2026-01-16 18:35:46.502450,Port Harcourt,deposit,18,4,0,1,NORMAL
user_24,user_21,71369.52,2026-03-16 12:33:46.502450,Lagos,withdrawal,12,3,2,1,NORMAL
user_47,user_47,132195.37,2026-03-10 03:06:46.502450,Lagos,transfer,3,3,1,1,NORMAL
user_6,user_40,1782050.47,2026-01-30 09:51:46.502450,Lagos,transfer,9,3,1,1,NORMAL
user_42,user_13,142715.46,2026-01-23 10:56:46.502450,Lagos,deposit,10,3,0,1,NORMAL
user_15,user_20,159681.76,2026-02-24 08:51:46.502450,Lagos,transfer,8,3,1,1,NORMAL
user_33,user_43,196218.36,2026-01-18 05:14:46.502450,Kano,withdrawal,5,2,2,1,NORMAL
user_49,user_68,75473.22,2026-01-28 09:07:46.502450,Port Harcourt,deposit,9,4,0,1,NORMAL
user_22,user_60,47095.54,2026-01-29 16:13:46.502450,Abuja,deposit,16,0,0,1,NORMAL
user_42,user_13,178873.73,2026-03-22 09:07:46.502450,Kano,deposit,9,2,0,1,NORMAL
user_14,user_27,11935.7,2026-01-28 17:34:46.502450,Kano,transfer,17,2,1,1,NORMAL
user_27,user_11,174969.25,2026-02-26 20:20:46.502450,Ibadan,transfer,20,1,1,1,NORMAL
user_46,user_48,109528.51,2026-03-15 09:02:46.502450,Abuja,transfer,9,0,1,1,NORMAL
user_42,user_29,125320.64,2026-03-01 04:37:46.502450,Ibadan,deposit,4,1,0,1,NORMAL
user_17,user_10,57863.85,2026-02-07 03:41:46.502450,Ibadan,deposit,3,1,0,1,NORMAL
user_8,user_37,161130.94,2026-03-05 18:06:46.502450,Port Harcourt,transfer,18,4,1,1,NORMAL
user_10,user_33,193309.77,2026-03-07 21:14:46.502450,Port Harcourt,transfer,21,4,1,1,NORMAL
user_30,user_14,128675.33,2026-01-27 12:08:46.502450,Ibadan,withdrawal,12,1,2,1,NORMAL
user_35,user_41,5333.13,2026-03-11 09:55:46.502450,Port Harcourt,withdrawal,9,4,2,1,NORMAL
user_42,user_25,699458.6,2026-03-09 22:58:46.502450,Ibadan,transfer,22,1,1,1,NORMAL
user_9,user_30,44366.29,2026-02-26 18:41:46.502450,Abuja,withdrawal,18,0,2,1,NORMAL
user_5,user_67,468554.49,2026-03-03 17:27:46.502450,Kano,withdrawal,17,2,2,1,NORMAL
user_4,user_14,9693.5,2026-02-28 13:47:46.502450,Port Harcourt,withdrawal,13,4,2,1,NORMAL
user_8,user_67,306680.25,2026-03-02 23:21:46.502450,Abuja,withdrawal,23,0,2,1,NORMAL
user_33,user_6,64554.87,2026-03-20 04:58:46.502450,Kano,withdrawal,4,2,2,1,NORMAL
user_6,user_36,36488.36,2026-01-24 12:32:46.502450,Port Harcourt,withdrawal,12,4,2,1,NORMAL
user_43,user_46,34733.95,2026-03-26 07:30:46.502450,Lagos,transfer,7,3,1,1,NORMAL
user_0,user_1,174784.54,2026-02-09 23:22:46.502450,Abuja,withdrawal,23,0,2,1,NORMAL
user_27,user_56,33544.91,2026-02-18 10:31:46.502450,Abuja,deposit,10,0,0,1,NORMAL
user_33,user_48,47708.5,2026-02-09 23:55:46.502450,Lagos,withdrawal,23,3,2,1,NORMAL
user_8,user_26,32229.74,2026-02-26 12:43:46.502450,Port Harcourt,withdrawal,12,4,2,1,NORMAL
user_19,user_17,71315.65,2026-02-06 17:10:46.502450,Kano,transfer,17,2,1,1,NORMAL
user_30,user_52,111919.44,2026-01-18 08:32:46.502450,Abuja,deposit,8,0,0,1,NORMAL
user_38,user_60,1712614.15,2026-03-03 21:25:46.502450,Ibadan,withdrawal,21,1,2,-1,ANOMALY
user_35,user_22,744088.26,2026-03-08 23:10:46.502450,Ibadan,transfer,23,1,1,1,NORMAL
user_10,user_5,31522.44,2026-03-05 11:40:46.502450,Lagos,transfer,11,3,1,1,NORMAL
user_22,user_31,51100.52,2026-02-25 13:48:46.502450,Port Harcourt,deposit,13,4,0,1,NORMAL
user_24,user_64,39042.53,2026-02-18 20:17:46.502450,Kano,deposit,20,2,0,1,NORMAL
user_17,user_48,1479071.84,2026-03-15 23:33:46.502450,Lagos,transfer,23,3,1,-1,ANOMALY
user_35,user_9,72357.95,2026-03-09 18:07:46.502450,Port Harcourt,withdrawal,18,4,2,1,NORMAL
user_13,user_17,23376.65,2026-03-21 06:27:46.502450,Kano,withdrawal,6,2,2,1,NORMAL
user_2,user_40,1806606.35,2026-02-20 05:49:46.502450,Port Harcourt,transfer,5,4,1,-1,ANOMALY
user_20,user_36,157574.66,2026-03-11 13:37:46.502450,Ibadan,transfer,13,1,1,1,NORMAL
user_21,user_52,84498.6,2026-03-01 12:09:46.502450,Lagos,withdrawal,12,3,2,1,NORMAL
user_49,user_37,130021.25,2026-03-18 18:29:46.502450,Lagos,withdrawal,18,3,2,1,NORMAL
user_38,user_18,38251.62,2026-01-18 17:51:46.502450,Kano,withdrawal,17,2,2,1,NORMAL
user_13,user_47,119257.18,2026-03-15 15:45:46.502450,Lagos,withdrawal,15,3,2,1,NORMAL
user_40,user_39,199782.76,2026-03-18 09:38:46.502450,Abuja,withdrawal,9,0,2,1,NORMAL
user_43,user_60,84906.17,2026-02-22 14:40:46.502450,Port Harcourt,withdrawal,14,4,2,1,NORMAL
user_48,user_23,26686.8,2026-02-26 19:50:46.502450,Kano,deposit,19,2,0,1,NORMAL
user_26,user_9,26919.52,2026-03-21 01:07:46.502450,Kano,deposit,1,2,0,1,NORMAL
user_1,user_57,41182.14,2026-03-02 05:12:46.502450,Port Harcourt,deposit,5,4,0,1,NORMAL
user_3,user_48,26261.11,2026-03-26 04:50:46.502450,Port Harcourt,transfer,4,4,1,1,NORMAL
user_27,user_15,140205.29,2026-02-14 21:33:46.502450,Ibadan,withdrawal,21,1,2,1,NORMAL
user_12,user_43,60616.21,2026-01-18 09:16:46.502450,Port Harcourt,withdrawal,9,4,2,1,NORMAL
user_39,user_33,143512.34,2026-03-02 11:24:46.502450,Abuja,transfer,11,0,1,1,NORMAL
user_11,user_1,186948.28,2026-02-22 13:23:46.502450,Abuja,withdrawal,13,0,2,1,NORMAL
user_13,user_14,197952.78,2026-02-18 22:08:46.502450,Abuja,withdrawal,22,0,2,1,NORMAL
user_16,user_42,107134.16,2026-01-27 22:48:46.502450,Port Harcourt,transfer,22,4,1,1,NORMAL
user_37,user_45,131464.67,2026-02-05 15:05:46.502450,Lagos,withdrawal,15,3,2,1,NORMAL
user_21,user_22,147820.77,2026-03-03 22:38:46.507450,Ibadan,transfer,22,1,1,1,NORMAL
user_19,user_25,186161.4,2026-02-06 03:52:46.507450,Ibadan,transfer,3,1,1,1,NORMAL
user_15,user_11,73427.75,2026-01-16 21:07:46.507450,Port Harcourt,withdrawal,21,4,2,1,NORMAL
user_13,user_55,6788.17,2026-02-04 11:00:46.507450,Abuja,deposit,11,0,0,1,NORMAL
user_45,user_17,1537045.14,2026-02-27 14:38:46.507450,Kano,deposit,14,2,0,1,NORMAL
user_16,user_14,1623887.88,2026-01-21 20:14:46.507450,Lagos,deposit,20,3,0,1,NORMAL
user_15,user_9,193789.79,2026-01-28 21:18:46.507450,Kano,deposit,21,2,0,1,NORMAL
user_4,user_39,143902.33,2026-02-16 05:32:46.507450,Ibadan,deposit,5,1,0,1,NORMAL
user_31,user_64,53961.01,2026-02-17 01:21:46.507450,Kano,transfer,1,2,1,1,NORMAL
user_0,user_3,119830.96,2026-01-16 11:19:46.507450,Kano,deposit,11,2,0,1,NORMAL
user_11,user_5,196367.19,2026-03-03 18:29:46.507450,Abuja,transfer,18,0,1,1,NORMAL
user_39,user_32,160130.02,2026-03-18 16:17:46.507450,Ibadan,transfer,16,1,1,1,NORMAL
user_25,user_57,103153.59,2026-01-24 10:09:46.507450,Port Harcourt,transfer,10,4,1,1,NORMAL
user_9,user_27,38564.63,2026-02-27 22:51:46.507450,Ibadan,withdrawal,22,1,2,1,NORMAL
user_30,user_30,107674.81,2026-01-23 09:09:46.507450,Kano,withdrawal,9,2,2,1,NORMAL
user_20,user_53,76304.97,2026-02-13 18:15:46.507450,Port Harcourt,deposit,18,4,0,1,NORMAL
user_11,user_43,16927.28,2026-03-03 14:45:46.507450,Port Harcourt,transfer,14,4,1,1,NORMAL
user_45,user_32,2814.63,2026-01-23 13:27:46.507450,Lagos,withdrawal,13,3,2,1,NORMAL
